0.000000000000000000e+00,-6.500000000000000000e+01
5.025125628140703071e-01,-5.832792006981635069e+01
1.005025125628140614e+00,-4.988886775969410081e+01
1.507537688442210921e+00,2.104190157359197233e+00
2.010050251256281229e+00,3.327790619058053778e+01
2.512562814070351536e+00,8.732924739410281134e+00
3.015075376884421843e+00,-1.556598119184408624e+01
3.517587939698492150e+00,-3.814478274620780240e+01
4.020100502512562457e+00,-6.697255627918997334e+01
4.522613065326632764e+00,-7.456317287383117787e+01
5.025125628140703071e+00,-7.407361518335341088e+01
5.527638190954773378e+00,-7.336052660929540536e+01
6.030150753768843686e+00,-7.253119120658530505e+01
6.532663316582913993e+00,-7.159150453889597543e+01
7.035175879396984300e+00,-7.055192672344821858e+01
7.537688442211054607e+00,-6.942978648922250784e+01
8.040201005025124914e+00,-6.824554793456906054e+01
8.542713567839195221e+00,-6.702338865950201807e+01
9.045226130653265528e+00,-6.578850640768888525e+01
9.547738693467335835e+00,-6.456155949419992623e+01
1.005025125628140614e+01,-6.335701265956031136e+01
1.055276381909547645e+01,-6.217129438747797110e+01
1.105527638190954676e+01,-6.100533614233027180e+01
1.155778894472361706e+01,-5.984223327666646242e+01
1.206030150753768737e+01,-5.862582699169202982e+01
1.256281407035175768e+01,-5.726636257557564846e+01
1.306532663316582799e+01,-5.555438296029086587e+01
1.356783919597989829e+01,-5.285573017748656355e+01
1.407035175879396860e+01,-4.614831796166396316e+01
1.457286432160803891e+01,-3.027536328386389197e+00
1.507537688442210921e+01,2.113293179951903156e+01
1.557788944723617952e+01,-4.997442951992118410e+00
1.608040201005024983e+01,-2.858070591197348165e+01
1.658291457286431836e+01,-5.331963996244409998e+01
1.708542713567839044e+01,-7.365289879977763121e+01
1.758793969849246253e+01,-7.409714519547020473e+01
1.809045226130653106e+01,-7.341015354521714187e+01
1.859296482412059959e+01,-7.258912821736049636e+01
1.909547738693467167e+01,-7.165920835253579924e+01
1.959798994974874375e+01,-7.062467595915865104e+01
2.010050251256281229e+01,-6.951001873809026677e+01
2.060301507537688082e+01,-6.832287907128080917e+01
2.110552763819095290e+01,-6.710226407955889272e+01
2.160804020100502498e+01,-6.586464223185933520e+01
2.211055276381909351e+01,-6.463238488067997878e+01
2.261306532663316204e+01,-6.342156572384856617e+01
2.311557788944723413e+01,-6.222616560306671829e+01
2.361809045226130621e+01,-6.106845615987244713e+01
2.412060301507537474e+01,-5.993439500631865968e+01
2.462311557788944327e+01,-5.876254598805730467e+01
2.512562814070351536e+01,-5.747223302840135517e+01
2.562814070351758744e+01,-5.589165586268982366e+01
2.613065326633165597e+01,-5.351284195218890716e+01
2.663316582914572450e+01,-4.845246436036602233e+01
2.713567839195979658e+01,-2.351105492716911982e+01
2.763819095477386867e+01,2.574075456370738380e+01
2.814070351758793720e+01,7.394716542688084537e-01
2.864321608040200573e+01,-2.372954276826832398e+01
2.914572864321607781e+01,-4.722287620412944165e+01
2.964824120603014990e+01,-7.222035754730571000e+01
3.015075376884421843e+01,-7.418489183668836517e+01
3.065326633165828696e+01,-7.354671852532165133e+01
3.115577889447235904e+01,-7.274762979472794200e+01
3.165829145728643113e+01,-7.183480904291555191e+01
3.216080402010049966e+01,-7.081805193571581469e+01
3.266331658291456819e+01,-6.971355777679927712e+01
3.316582914572863672e+01,-6.854153187727895613e+01
3.366834170854271235e+01,-6.732872740075552542e+01
3.417085427135678088e+01,-6.609927820117604824e+01
3.467336683417084942e+01,-6.487455239914426386e+01
3.517587939698492505e+01,-6.366881232301119553e+01
3.567839195979899358e+01,-6.248977881981665661e+01
3.618090452261306211e+01,-6.133968569179990027e+01
3.668341708542713064e+01,-6.019255410801071804e+01
3.718592964824119917e+01,-5.903089292301194035e+01
3.768844221105527481e+01,-5.779046107768868268e+01
3.819095477386934334e+01,-5.632912868512022442e+01
3.869346733668341187e+01,-5.429603360889822028e+01
3.919597989949748751e+01,-5.042687096914037426e+01
3.969849246231155604e+01,-3.653940298867527048e+01
4.020100502512562457e+01,2.768283356061953526e+01
4.070351758793969310e+01,8.293117269094329558e+00
4.120603015075376163e+01,-1.723347052755198305e+01
4.170854271356783727e+01,-4.004460313295974316e+01
4.221105527638190580e+01,-6.777864227542423237e+01
4.271356783919597433e+01,-7.425727355041112787e+01
4.321608040201004997e+01,-7.374694342425762272e+01
4.371859296482411850e+01,-7.298181901850237807e+01
4.422110552763818703e+01,-7.209959855850706845e+01
4.472361809045225556e+01,-7.111261424910318851e+01
4.522613065326632409e+01,-7.003220818167017114e+01
4.572864321608039972e+01,-6.887523783492261487e+01
4.623115577889446826e+01,-6.766939209205636985e+01
4.673366834170853679e+01,-6.643853962611197517e+01
4.723618090452261242e+01,-6.520437197492353221e+01
4.773869346733668095e+01,-6.398741016007993210e+01
4.824120603015074948e+01,-6.277809612492411873e+01
4.874371859296481801e+01,-6.160301494391708843e+01
4.924623115577888655e+01,-6.047217031383919306e+01
4.974874371859296218e+01,-5.933288284623258590e+01
5.025125628140703071e+01,-5.811972834048776804e+01
5.075376884422109924e+01,-5.672553347210487829e+01
5.125628140703517488e+01,-5.487134462492950604e+01
5.175879396984924341e+01,-5.170224325434688950e+01
5.226130653266331194e+01,-4.239265800179043708e+01
5.276381909547738047e+01,1.845548132861077306e+01
5.326633165829144900e+01,1.467361647759808641e+01
5.376884422110552464e+01,-1.150721472627611597e+01
5.427135678391959317e+01,-3.449363824946039614e+01
5.477386934673366170e+01,-6.145624514969296825e+01
5.527638190954773734e+01,-7.417488809374943060e+01
5.577889447236180587e+01,-7.390617328636774630e+01
5.628140703517587440e+01,-7.317264366715922108e+01
5.678391959798994293e+01,-7.231699167615045099e+01
5.728643216080401146e+01,-7.135195617349292263e+01
5.778894472361808710e+01,-7.028910436051134525e+01
5.829145728643215563e+01,-6.914809398222915604e+01
5.879396984924622416e+01,-6.795264631856683479e+01
5.929648241206029979e+01,-6.672934602155223160e+01
5.979899497487436832e+01,-6.550091870793960425e+01
6.030150753768843686e+01,-6.428537269389919118e+01
6.080402010050250539e+01,-6.309282342098021701e+01
6.130653266331657392e+01,-6.192643601932622488e+01
6.180904522613064955e+01,-6.078560868691881325e+01
6.231155778894471808e+01,-5.963667622404762625e+01
6.281407035175878661e+01,-5.844255666230386481e+01
6.331658291457286225e+01,-5.710308944975302836e+01
6.381909547738693078e+01,-5.542447698582831350e+01
6.432160804020099931e+01,-5.275232385245104894e+01
6.482412060301507495e+01,-4.632677641927202927e+01
6.532663316582913637e+01,-6.438797968526747795e+00
6.582914572864321201e+01,2.127407335956143797e+01
6.633165829145727344e+01,-4.888408877017229592e+00
6.683417085427134907e+01,-2.858125762334078601e+01
6.733668341708542471e+01,-5.340565192231959912e+01
6.783919597989948613e+01,-7.361758449135801641e+01
6.834170854271356177e+01,-7.406927727569599540e+01
6.884422110552763741e+01,-7.337938697451004089e+01
6.934673366834169883e+01,-7.255493947123356691e+01
6.984924623115577447e+01,-7.161708187774215162e+01
7.035175879396985010e+01,-7.058022957648253737e+01
7.085427135678391153e+01,-6.945926644908537639e+01
7.135678391959798716e+01,-6.827662137750193949e+01
7.185929648241204859e+01,-6.705744996507061728e+01
7.236180904522612423e+01,-6.582580992205495818e+01
7.286432160804019986e+01,-6.460453808158811739e+01
7.336683417085426129e+01,-6.340412002160013571e+01
7.386934673366833692e+01,-6.224297343356361267e+01
7.437185929648239835e+01,-6.108667360862641971e+01
7.487437185929647399e+01,-5.994656942090922769e+01
7.537688442211054962e+01,-5.875492539321243157e+01
7.587939698492461105e+01,-5.747392938901202797e+01
7.638190954773868668e+01,-5.592510503679478973e+01
7.688442211055276232e+01,-5.362745796022652200e+01
7.738693467336682374e+01,-4.882910407338999903e+01
7.788944723618089938e+01,-2.612159102241436415e+01
7.839195979899497502e+01,2.638298526711795589e+01
7.889447236180903644e+01,1.829032925919408914e+00
7.939698492462311208e+01,-2.282125851827410301e+01
7.989949748743717350e+01,-4.614373036946938100e+01
8.040201005025124914e+01,-7.182576485821286383e+01
8.090452261306532478e+01,-7.420020037135245161e+01
8.140703517587938620e+01,-7.357103523946835821e+01
8.190954773869346184e+01,-7.277575875169368658e+01
8.241206030150752326e+01,-7.186635911706407853e+01
8.291457286432159890e+01,-7.085465120236348469e+01
8.341708542713567454e+01,-6.974932715642214021e+01
8.391959798994973596e+01,-6.857552660133420375e+01
8.442211055276381160e+01,-6.736628433005294880e+01
8.492462311557788723e+01,-6.613020280967279518e+01
8.542713567839194866e+01,-6.490142629718877743e+01
8.592964824120602430e+01,-6.368560749149077083e+01
8.643216080402009993e+01,-6.249660975035220645e+01
8.693467336683416136e+01,-6.132777013469220861e+01
8.743718592964823699e+01,-6.017030948289359316e+01
8.793969849246229842e+01,-5.899323506017164220e+01
8.844221105527637405e+01,-5.773147018755264526e+01
8.894472361809044969e+01,-5.625552970971061484e+01
8.944723618090451112e+01,-5.418499414697112115e+01
8.994974874371858675e+01,-5.015689488998944512e+01
9.045226130653264818e+01,-3.476217711075040739e+01
9.095477386934672381e+01,2.793891032363727334e+01
9.145728643216079945e+01,6.892695678934158465e+00
9.195979899497486088e+01,-1.845088646902340912e+01
9.246231155778893651e+01,-4.131040838950004002e+01
9.296482412060301215e+01,-6.889231671374409416e+01
9.346733668341707357e+01,-7.425368659714669661e+01
9.396984924623114921e+01,-7.370993661308355627e+01
9.447236180904522485e+01,-7.293822445069764626e+01
9.497487437185928627e+01,-7.205038579168909507e+01
9.547738693467336191e+01,-7.105656356153598097e+01
9.597989949748742333e+01,-6.996805844569796307e+01
9.648241206030149897e+01,-6.880200877477398080e+01
9.698492462311557460e+01,-6.759082882138881132e+01
9.748743718592963603e+01,-6.636283453601400595e+01
9.798994974874371167e+01,-6.513536611255328523e+01
9.849246231155777309e+01,-6.392673475378543202e+01
9.899497487437184873e+01,-6.274340920173844438e+01
9.949748743718592436e+01,-6.158696239194354405e+01
1.000000000000000000e+02,-6.045713714004033079e+01
