time_trimmed_2,Vm2,Cai2
104362.379389362,16.7011050299563,0.000178876572318677
104362.53682716,17.7074652935179,0.000180813815477711
104362.694264958,18.6250830968735,0.00018268837640166
104362.851702756,19.4627491956597,0.000184511936843883
104363.009140554,20.2275219788002,0.00018629353532871
104363.166578353,20.9251403205318,0.000188040099245602
104363.324016151,21.5604033810613,0.000189756955570405
104363.460177693,22.0627399134811,0.000191221042743832
104363.596339236,22.5240016282946,0.000192668198993454
104363.732500778,22.9464864284509,0.000194100253583397
104363.843345548,23.2633072810525,0.000195255981037164
104363.954190318,23.5570444982553,0.000196403498407995
104364.065035088,23.8288360823484,0.000197543498973876
104364.175879858,24.0798008144142,0.000198676619388895
104364.286724628,24.3110405475262,0.000199803449373473
104364.397569398,24.5236399856539,0.000200924538644956
104364.534059258,24.7613907401499,0.000202297872840047
104364.670549119,24.974426813928,0.000203664160789084
104364.80703898,25.1646237291801,0.00020502420731718
104364.943528841,25.3337881922441,0.000206378742848583
104365.080018702,25.4836499909232,0.000207728425620688
104365.216508562,25.6158573428873,0.000209073843819241
104365.468483269,25.8187393666325,0.000211548132687227
104365.720457976,25.9757401218435,0.000214012318812381
104365.972432683,26.0948479353651,0.00021646840904266
104366.22440739,26.1830279227395,0.000218917790690145
104366.476382096,26.2462628867357,0.000221361301038192
104366.728356803,26.2896306578779,0.000223799302765607
104367.058800227,26.3234338464347,0.000226988083092822
104367.389243651,26.3380418222292,0.000230166352766504
104367.719687076,26.3393348632784,0.000233332417791448
104368.0501305,26.3316977356313,0.00023648405012239
104368.380573924,26.3183084325964,0.000239618668886333
104368.711017348,26.3013888973438,0.000242733491556586
104369.19264164,26.2734167862991,0.000247232070674321
104369.674265931,26.2436171271334,0.000251673861288909
104370.155890222,26.212949037792,0.000256050770312267
104370.637514513,26.1815496854632,0.00026035570965406
104371.119138805,26.1491647553386,0.000264582764324564
104371.600763096,26.1153943875764,0.000268727241817113
104372.456648221,26.0510190861903,0.000275878407829604
104373.312533346,25.9801262332214,0.000282747760669465
104374.168418471,25.9036045524965,0.000289334640779788
104375.024303596,25.8243667058229,0.000295645985636112
104375.880188721,25.7462213392473,0.000301693695340954
104376.736073846,25.6728475247208,0.000307492478377802
104377.736073846,25.5974462049173,0.000313973776187596
104378.736073846,25.5374588086729,0.000320163383174822
104379.736073846,25.4965119408337,0.000326086549775192
104380.736073846,25.47705841325,0.000331766313155274
104381.736073846,25.480306790739,0.000337223042638383
104382.736073846,25.506448273513,0.000342474519271405
104383.736073846,25.5550298720186,0.000347536164706002
104384.736073846,25.6252047838008,0.000352421349545882
104385.736073846,25.7156526561383,0.000357141581129141
104386.736073846,25.8247439766394,0.000361706704694495
104387.736073846,25.9507402073133,0.000366125230025329
104388.736073846,26.0918746659333,0.000370404675420703
104389.736073846,26.246467616346,0.000374551645480942
104390.736073846,26.4129511931477,0.000378572031219022
104391.736073846,26.5898190080135,0.00038247116875858
104392.736073846,26.7756015291269,0.000386253930948287
104393.736073846,26.9688989470069,0.000389924816689922
104394.736073846,27.1684245450316,0.000393488040867493
104395.736073846,27.3730129381165,0.000396947591534417
104396.736073846,27.5815971343932,0.000400307254248842
104397.736073846,27.7931864198207,0.00040357063271561
104398.736073846,28.0068628694198,0.000406741180797792
104399.736073846,28.221787966662,0.000409822234402968
104400.736073846,28.4372032963402,0.000412817028313256
104401.736073846,28.6524211019985,0.000415728698901516
104402.736073846,28.8668126099079,0.000418560284579132
104403.736073846,29.0798019224688,0.000421314731418334
104404.736073846,29.2908652424533,0.000423994901354594
104405.736073846,29.4995301211852,0.000426603576956679
104406.736073846,29.7053715345617,0.000429143461140649
104407.736073846,29.9080062978201,0.000431617175161749
104408.736073846,30.1070888755552,0.000434027258369869
104409.736073846,30.3023094512488,0.000436376169917935
104410.736073846,30.4933927126239,0.000438666290348324
104411.736073846,30.6800957861405,0.000440899921727512
104412.736073846,30.8622050352291,0.000443079286741995
104413.736073846,31.03953394165,0.000445206528848227
104414.736073846,31.2119215081591,0.000447283713821389
104415.736073846,31.3792307260723,0.000449312830574489
104416.736073846,31.5413467215999,0.000451295791776842
104417.736073846,31.6981749096532,0.000453234434784205
104418.736073846,31.8496395353279,0.000455130523111801
104419.736073846,31.9956825650894,0.000456985748358014
104420.736073846,32.1362625800977,0.000458801731498193
104421.736073846,32.2713530546049,0.000460580024406157
104422.736073846,32.4009410230211,0.000462322111465487
104423.736073846,32.5250259933507,0.000464029411905319
104424.736073846,32.6436195165728,0.000465703281618118
104425.736073846,32.7567437509656,0.000467345012365579
104426.736073846,32.864429477985,0.000468955839050779
104427.736073846,32.966716674973,0.000470536942067741
104428.736073846,33.0636542965373,0.000472089447082431
104429.736073846,33.1552988335435,0.000473614427572768
104430.736073846,33.2417114919172,0.000475112902021024
104431.736073846,33.322958648383,0.000476585839411859
104432.736073846,33.3991123080167,0.000478034165312563
104433.736073846,33.4702487829719,0.000479458758558176
