Time,Vm,Cai
12921.6019817265,-74.8314032383866,0.000109022713349147
12922.6019817265,-74.8258346655262,0.000108654675477225
12923.6019817265,-74.820254914984,0.000108289588277237
12924.6019817265,-74.8146637048795,0.000107927425732389
12925.6019817265,-74.8090607540705,0.000107568162087521
12926.6019817265,-74.8034457821528,0.000107211771846661
12927.6019817265,-74.7978185094596,0.000106858229770591
12928.6019817265,-74.792178657059,0.000106507510874419
12929.6019817265,-74.7865259467516,0.000106159590425182
12930.6019817265,-74.7808601010655,0.00010581444393945
12931.6019817265,-74.7751808432521,0.000105472047180951
12932.6019817265,-74.7694878972795,0.000105132376158211
12933.6019817265,-74.7637809878258,0.000104795407122208
12934.6019817265,-74.7580598402713,0.000104461116564041
12935.6019817265,-74.7523241806899,0.00010412948121262
12936.6019817265,-74.7465737358396,0.000103800478032363
12937.6019817265,-74.740808233152,0.000103474084220915
12938.6019817265,-74.7350274007214,0.000103150277206882
12939.6019817265,-74.7292309672927,0.00010282903464758
12940.6019817265,-74.723418662249,0.000102510334426802
12941.6019817265,-74.717590215598,0.000102194154652597
12942.6019817265,-74.7117453579579,0.000101880473655071
12943.6019817265,-74.7058838205427,0.000101569269984202
12944.6019817265,-74.7000053351466,0.000101260522407667
12945.6019817265,-74.6941096341276,0.000100954209908697
12946.6019817265,-74.6881964503908,0.000100650311683935
12947.6019817265,-74.6822655173709,0.00010034880714132
12948.6019817265,-74.6763165690137,0.000100049675897984
12949.6019817265,-74.6703493397576,9.97528977781685e-05
12950.6019817265,-74.6643635645137,9.94584528111538e-05
12951.6019817265,-74.6583589786462,9.91663212292083e-05
12952.6019817265,-74.6523353179513,9.88764834655533e-05
12953.6019817265,-74.6462923186357,9.85889201523454e-05
12954.6019817265,-74.6402297172951,9.83036121186754e-05
12955.6019817265,-74.6341472508916,9.8020540388584e-05
12956.6019817265,-74.6280446567302,9.77396861790948e-05
12957.6019817265,-74.6219216724353,9.74610308982638e-05
12958.6019817265,-74.6157780359265,9.71845561432464e-05
12959.6019817265,-74.6096134853934,9.69102436983805e-05
12960.6019817265,-74.6034277592706,9.66380755332876e-05
12961.6019817265,-74.5972205962111,9.63680338009896e-05
12962.6019817265,-74.5909917350602,9.61001008360431e-05
12963.6019817265,-74.5847409148277,9.58342591526909e-05
12964.6019817265,-74.5784678746611,9.55704914430294e-05
12965.6019817265,-74.572172353816,9.53087805751936e-05
12966.6019817265,-74.5658540916285,9.50491095915586e-05
12967.6019817265,-74.5595128274848,9.47914617069572e-05
12968.6019817265,-74.5531483007914,9.45358203069157e-05
12969.6019817265,-74.5467602509448,9.42821689459043e-05
12970.6019817265,-74.5403484172999,9.40304913456063e-05
12971.6019817265,-74.5339125391386,9.37807713932015e-05
12972.6019817265,-74.5274523556371,9.35329931396684e-05
12973.6019817265,-74.5209676058334,9.3287140798101e-05
12974.6019817265,-74.5144580285933,9.30431987420431e-05
12975.6019817265,-74.5079233625769,9.28011515038383e-05
12976.6019817265,-74.5013633462034,9.25609837729964e-05
12977.6019817265,-74.4947777176161,9.23226803945764e-05
12978.6019817265,-74.4881662146465,9.20862263675849e-05
12979.6019817265,-74.4815285747777,9.18516068433912e-05
12980.6019817265,-74.4748645351076,9.1618807124158e-05
12981.6019817265,-74.4681738323109,9.13878126612879e-05
12982.6019817265,-74.4614562026009,9.11586090538865e-05
12983.6019817265,-74.4547113816904,9.09311820472402e-05
12984.6019817265,-74.4479391047524,9.07055175313102e-05
12985.6019817265,-74.4411391063796,9.04816015392424e-05
12986.6019817265,-74.4343111205437,9.02594202458923e-05
12987.6019817265,-74.4274548805536,9.00389599663656e-05
12988.6019817265,-74.4205701190133,8.9820207154574e-05
12989.6019817265,-74.4136565677792,8.96031484018064e-05
12990.6019817265,-74.4067139579163,8.93877704353155e-05
12991.6019817265,-74.3997420196537,8.91740601169185e-05
12992.6019817265,-74.3927404823402,8.89620044416147e-05
12993.6019817265,-74.3857090743977,8.87515905362157e-05
12994.6019817265,-74.3786475232758,8.85428056579923e-05
12995.6019817265,-74.3715555554035,8.83356371933354e-05
12996.6019817265,-74.3644328961423,8.81300726564313e-05
12997.6019817265,-74.3572792697365,8.79260996879521e-05
12998.6019817265,-74.3500943992644,8.77237060537601e-05
12999.6019817265,-74.3428780065874,8.75228796436271e-05
13000.6019817265,-74.3356298122995,8.73236084699674e-05
13001.6019817265,-74.3283495356749,8.71258806665856e-05
13002.6019817265,-74.321036894615,8.69296844874377e-05
13003.6019817265,-74.3136916055954,8.67350083054072e-05
13004.6019817265,-74.3063133836107,8.65418406110942e-05
13005.6019817265,-74.2989019421196,8.63501700116189e-05
13006.6019817265,-74.2914569929878,8.61599852294387e-05
13007.6019817265,-74.2839782464316,8.59712751011786e-05
13008.6019817265,-74.2764654109591,8.57840285764759e-05
13009.6019817265,-74.2689181933108,8.55982347168373e-05
13010.6019817265,-74.2613362984,8.54138826945103e-05
13011.6019817265,-74.253719429251,8.52309617913675e-05
13012.6019817265,-74.2460672869372,8.50494613978038e-05
13013.6019817265,-74.2383795705176,8.48693710116472e-05
13014.6019817265,-74.2306559769722,8.46906802370822e-05
13015.6019817265,-74.2228962011369,8.45133787835862e-05
13016.6019817265,-74.2150999356366,8.4337456464879e-05
13017.6019817265,-74.207266870817,8.41629031978843e-05
13018.6019817265,-74.1993966946764,8.39897090017049e-05
13019.6019817265,-74.1914890927947,8.38178639966092e-05
13020.6019817265,-74.1835437482624,8.36473584030313e-05
13021.6019817265,-74.1755603416074,8.34781825405829e-05
13022.6019817265,-74.1675385507215,8.33103268270772e-05
13023.6019817265,-74.1594780507843,8.31437817775657e-05
13024.6019817265,-74.1513785141872,8.29785380033868e-05
13025.6019817265,-74.1432396104545,8.28145862112261e-05
13026.6019817265,-74.1350610061642,8.26519172021894e-05
13027.6019817265,-74.1268423648667,8.24905218708866e-05
13028.6019817265,-74.1185833470024,8.23303912045283e-05
13029.6019817265,-74.110283609817,8.21715162820339e-05
13030.6019817265,-74.1019428072764,8.20138882731506e-05
13031.6019817265,-74.093560589979,8.18574984375851e-05
13032.6019817265,-74.0851366050663,8.17023381241457e-05
13033.6019817265,-74.0766704961327,8.1548398769897e-05
13034.6019817265,-74.0681619031323,8.13956718993245e-05
13035.6019817265,-74.0596104622851,8.12441491235119e-05
13036.6019817265,-74.0510158059803,8.10938221393286e-05
13037.6019817265,-74.0423775626784,8.09446827286286e-05
13038.6019817265,-74.0336953568107,8.07967227574607e-05
13039.6019817265,-74.0249688086779,8.06499341752896e-05
13040.6019817265,-74.0161975343449,8.05043090142277e-05
13041.6019817265,-74.0073811455353,8.03598393882779e-05
13042.6019817265,-73.9985192495223,8.02165174925873e-05
13043.6019817265,-73.9896114490184,8.00743356027119e-05
13044.6019817265,-73.9806573420618,7.99332860738913e-05
13045.6019817265,-73.9716565219013,7.97933613403346e-05
13046.6019817265,-73.9626085768781,7.96545539145166e-05
13047.6019817265,-73.9535130903059,7.95168563864852e-05
13048.6019817265,-73.9443696403471,7.9380261423178e-05
13049.6019817265,-73.935177799888,7.92447617677508e-05
13050.6019817265,-73.9259371364096,7.91103502389154e-05
13051.6019817265,-73.9166472118571,7.89770197302881e-05
13052.6019817265,-73.9073075825053,7.88447632097493e-05
13053.6019817265,-73.8979177988217,7.87135737188116e-05
13054.6019817265,-73.8884774053265,7.8583444372e-05
13055.6019817265,-73.8789859404492,7.84543683562413e-05
13056.6019817265,-73.8694429363819,7.83263389302637e-05
13057.6019817265,-73.8598479189298,7.81993494240069e-05
13058.6019817265,-73.8502004073574,7.80733932380421e-05
13059.6019817265,-73.8404999142321,7.79484638430022e-05
13060.6019817265,-73.8307459452635,7.7824554779022e-05
13061.6019817265,-73.8209379991389,7.77016596551885e-05
13062.6019817265,-73.8110755673557,7.7579772149001e-05
13063.6019817265,-73.8011581340485,7.74588860058418e-05
13064.6019817265,-73.7911851758137,7.73389950384564e-05
13065.6019817265,-73.7811561615282,7.72200931264437e-05
13066.6019817265,-73.7710705521651,7.71021742157566e-05
13067.6019817265,-73.7609278006041,7.69852323182126e-05
13068.6019817265,-73.7507273514372,7.68692615110135e-05
13069.6019817265,-73.7404686407706,7.67542559362768e-05
13070.6019817265,-73.7301510960202,7.66402098005751e-05
13071.6019817265,-73.719774135703,7.65271173744876e-05
13072.6019817265,-73.709337169223,7.64149729921597e-05
13073.6019817265,-73.6988395966518,7.63037710508744e-05
13074.6019817265,-73.688280808503,7.61935060106327e-05
13075.6019817265,-73.6776601855016,7.60841723937444e-05
13076.6019817265,-73.6669770983469,7.59757647844291e-05
13077.6019817265,-73.6562309074696,7.58682778284277e-05
13078.6019817265,-73.645420962782,7.57617062326238e-05
13079.6019817265,-73.6345466034224,7.56560447646754e-05
13080.6019817265,-73.6236071574919,7.55512882526568e-05
13081.6019817265,-73.6126019417846,7.54474315847116e-05
13082.6019817265,-73.6015302615109,7.53444697087154e-05
13083.6019817265,-73.5903914100124,7.52423976319492e-05
13084.6019817265,-73.5791846684696,7.51412104207841e-05
13085.6019817265,-73.567909305602,7.50409032003752e-05
13086.6019817265,-73.5565645773592,7.49414711543681e-05
13087.6019817265,-73.5451497266034,7.48429095246146e-05
13088.6019817265,-73.5336639827839,7.47452136109003e-05
13089.6019817265,-73.5221065616018,7.46483787706835e-05
13090.6019817265,-73.5104766646649,7.45524004188439e-05
13091.6019817265,-73.4987734791337,7.44572740274443e-05
13092.6019817265,-73.4869961773566,7.43629951255024e-05
13093.6019817265,-73.4751439164947,7.42695592987747e-05
13094.6019817265,-73.4632158381359,7.4176962189552e-05
13095.6019817265,-73.4512110678975,7.40851994964669e-05
13096.6019817265,-73.4391287150177,7.39942669743129e-05
13097.6019817265,-73.4269678719339,7.39041604338755e-05
13098.6019817265,-73.4147276138496,7.38148757417766e-05
13099.6019817265,-73.402406998288,7.37264088203304e-05
13100.6019817265,-73.3900050646316,7.36387556474121e-05
13101.6019817265,-73.377520833649,7.35519122563402e-05
13102.6019817265,-73.3649533070059,7.3465874735771e-05
13103.6019817265,-73.352301466762,7.3380639229607e-05
13104.6019817265,-73.3395642748526,7.3296201936919e-05
13105.6019817265,-73.3267406725528,7.32125591118811e-05
13106.6019817265,-73.3138295799264,7.31297070637211e-05
13107.6019817265,-73.3008298952569,7.30476421566843e-05
13108.6019817265,-73.2877404944597,7.29663608100119e-05
13109.6019817265,-73.2745602304769,7.2885859497935e-05
13110.6019817265,-73.2612879326521,7.28061347496837e-05
13111.6019817265,-73.2479224060844,7.27271831495112e-05
13112.6019817265,-73.2344624309624,7.26490013367341e-05
13113.6019817265,-73.2209067618759,7.25715860057897e-05
13114.6019817265,-73.2072541271049,7.24949339063092e-05
13115.6019817265,-73.1935032278854,7.2419041843208e-05
13116.6019817265,-73.1796527376501,7.23439066767941e-05
13117.6019817265,-73.1657013012442,7.22695253228938e-05
13118.6019817265,-73.1516475341147,7.21958947529963e-05
13119.6019817265,-73.1374900214712,7.21230119944171e-05
13120.6019817265,-73.1232273174196,7.20508741304806e-05
13121.6019817265,-73.1088579440641,7.19794783007227e-05
13122.6019817265,-73.0943803905797,7.19088217011145e-05
13123.6019817265,-73.0797931122507,7.1838901584306e-05
13124.6019817265,-73.0650945294773,7.17697152598926e-05
13125.6019817265,-73.0502830267449,7.17012600947033e-05
13126.6019817265,-73.0353569515585,7.1633533513112e-05
13127.6019817265,-73.0203146133374,7.15665329973732e-05
13128.6019817265,-73.0051542822715,7.15002560879811e-05
13129.6019817265,-72.9898741881342,7.14347003840549e-05
13130.6019817265,-72.9744725190534,7.13698635437495e-05
13131.6019817265,-72.9589474202363,7.13057432846941e-05
13132.6019817265,-72.9432969926469,7.12423373844576e-05
13133.6019817265,-72.9275192916345,7.11796436810433e-05
13134.6019817265,-72.9116123255098,7.11176600734136e-05
13135.6019817265,-72.8955740540678,7.10563845220451e-05
13136.6019817265,-72.8794023870536,7.09958150495159e-05
13137.6019817265,-72.8630951825696,7.0935949741126e-05
13138.6019817265,-72.8466502454206,7.08767867455518e-05
13139.6019817265,-72.8300653253946,7.08183242755365e-05
13140.6019817265,-72.8133381154761,7.0760560608617e-05
13141.6019817265,-72.7964662499877,7.07034940878897e-05
13142.6019817265,-72.7794473026593,7.0647123122815e-05
13143.6019817265,-72.7622787846175,7.05914461900648e-05
13144.6019817265,-72.7449581422956,7.0536461834411e-05
13145.6019817265,-72.7274827552569,7.04821686696605e-05
13146.6019817265,-72.7098499339291,7.04285653796358e-05
13147.6019817265,-72.6920569172448,7.03756507192037e-05
13148.6019817265,-72.6741008701833,7.03234235153554e-05
13149.6019817265,-72.6559788812093,7.02718826683384e-05
13150.6019817265,-72.6376879596024,7.02210271528431e-05
13151.6019817265,-72.6192250326735,7.01708560192473e-05
13152.6019817265,-72.60058694286,7.01213683949197e-05
13153.6019817265,-72.5817704446959,7.00725634855855e-05
13154.6019817265,-72.562772201649,7.00244405767575e-05
13155.6019817265,-72.5435887828184,6.99769990352346e-05
13156.6019817265,-72.5242166594854,6.99302383106722e-05
13157.6019817265,-72.5046522015094,6.98841579372253e-05
13158.6019817265,-72.4848916735608,6.98387575352713e-05
13159.6019817265,-72.4649312311831,6.97940368132122e-05
13160.6019817265,-72.4447669166723,6.97499955693635e-05
13161.6019817265,-72.4243946547669,6.97066336939317e-05
13162.6019817265,-72.4038102481352,6.96639511710855e-05
13163.6019817265,-72.3830093726504,6.96219480811256e-05
13164.6019817265,-72.3619875724405,6.95806246027568e-05
13165.6019817265,-72.3407402547009,6.95399810154691e-05
13166.6019817265,-72.3192626842558,6.95000177020323e-05
13167.6019817265,-72.297549977854,6.94607351511099e-05
13168.6019817265,-72.2755970981828,6.94221339599988e-05
13169.6019817265,-72.2533988475856,6.9384214837501e-05
13170.6019817265,-72.2309498614626,6.93469786069352e-05
13171.6019817265,-72.2082446013384,6.93104262092941e-05
13172.6019817265,-72.1852773475743,6.92745587065568e-05
13173.6019817265,-72.1620421917047,6.92393772851639e-05
13174.6019817265,-72.1385330283744,6.92048832596643e-05
13175.6019817265,-72.1147435468513,6.91710780765436e-05
13176.6019817265,-72.0906672220887,6.91379633182442e-05
13177.6019817265,-72.0662973053074,6.91055407073872e-05
13178.6019817265,-72.0416268140684,6.90738121112091e-05
13179.6019817265,-72.0166485218022,6.90427795462247e-05
13180.6019817265,-71.9913549467586,6.90124451831291e-05
13181.6019817265,-71.9657383403408,6.89828113519547e-05
13182.6019817265,-71.9397906747799,6.89538805474964e-05
13183.6019817265,-71.9135036301081,6.89256554350226e-05
13184.6019817265,-71.8868685803806,6.88981388562892e-05
13185.6019817265,-71.8598765790954,6.88713338358748e-05
13186.6019817265,-71.8325183437555,6.8845243587858e-05
13187.6019817265,-71.8047842395122,6.88198715228579e-05
13188.6019817265,-71.7766642618243,6.87952212554615e-05
13189.6019817265,-71.7481480180633,6.87712966120625e-05
13190.6019817265,-71.7192247079863,6.87481016391393e-05
13191.6019817265,-71.6898831029943,6.87256406119999e-05
13192.6019817265,-71.6601115240852,6.87039180440271e-05
13193.6019817265,-71.6298978184025,6.86829386964559e-05
13194.6019817265,-71.5992293342735,6.86627075887213e-05
13195.6019817265,-71.5680928946194,6.86432300094147e-05
13196.6019817265,-71.5364747686103,6.86245115278935e-05
13197.6019817265,-71.5043606414272,6.86065580065889e-05
13198.6019817265,-71.4717355819771,6.8589375614063e-05
13199.6019817265,-71.4385840083974,6.85729708388708e-05
13200.6019817265,-71.4048896511663,6.85573505042848e-05
13201.6019817265,-71.3706355136204,6.85425217839493e-05
13202.6019817265,-71.3358038296602,6.85284922185331e-05
13203.6019817265,-71.3003760184041,6.8515269733459e-05
13204.6019817265,-71.2643326355243,6.85028626577938e-05
13205.6019817265,-71.2276533209749,6.84912797443906e-05
13206.6019817265,-71.1903167427894,6.84805301913837e-05
13207.6019817265,-71.1523005365924,6.84706236651479e-05
13208.6019817265,-71.113581240432,6.84615703248415e-05
13209.6019817265,-71.0741342244984,6.84533808486662e-05
13210.6019817265,-71.0339336152437,6.8446066461992e-05
13211.6019817265,-70.9929522133675,6.84396389675047e-05
13212.6019817265,-70.9511614050699,6.84341107775572e-05
13213.6019817265,-70.9085310659058,6.84294949489185e-05
13214.6019817265,-70.865029456497,6.84258052201386e-05
13215.6019817265,-70.82062310927,6.84230560517688e-05
13216.6019817265,-70.7752767052885,6.84212626697066e-05
13217.6019817265,-70.728952940133,6.84204411119586e-05
13218.6019817265,-70.6816123776532,6.84206082791551e-05
13219.6019817265,-70.6332132902661,6.8421781989183e-05
13220.6019817265,-70.5837114843055,6.84239810363496e-05
13221.6019817265,-70.5330601087284,6.84272252555381e-05
13222.6019817265,-70.4812094452609,6.84315355918725e-05
13223.6019817265,-70.4281066778021,6.84369341764732e-05
13224.6019817265,-70.3736956386024,6.8443444408958e-05
13225.6019817265,-70.3179165283826,6.84510910474274e-05
13226.6019817265,-70.2607056071462,6.84599003067713e-05
13227.6019817265,-70.2019948519648,6.8469899966245e-05
13228.6019817265,-70.1417115774496,6.84811194873918e-05
13229.6019817265,-70.079778013969,6.84935901435415e-05
13230.6019817265,-70.0161108378918,6.85073451622873e-05
13231.6019817265,-69.9506206472183,6.85224198825497e-05
13232.6019817265,-69.88321137487,6.85388519280738e-05
13233.6019817265,-69.8137796306105,6.85566813994894e-05
13234.6019817265,-69.7422139610117,6.85759510873934e-05
13235.6019817265,-69.6683940150152,6.85967067093082e-05
13236.6019817265,-69.5921896003829,6.86189971738367e-05
13237.6019817265,-69.5134596136028,6.86428748758893e-05
13238.6019817265,-69.4320508224909,6.86683960275277e-05
13239.6019817265,-69.3477964766682,6.86956210297721e-05
13240.6019817265,-69.2605147160915,6.87246148916882e-05
13241.6019817265,-69.1700067416399,6.87554477042519e-05
13242.6019817265,-69.0760547040783,6.87881951779255e-05
13243.6019817265,-68.9784192581122,6.88229392546506e-05
13244.6019817265,-68.8768367161555,6.88597688071447e-05
13245.6019817265,-68.7710157211106,6.88987804410989e-05
13246.6019817265,-68.660633337902,6.89400794192685e-05
13247.6019817265,-68.5453304383538,6.89837807307152e-05
13248.6019817265,-68.4247062213982,6.90300103338756e-05
13249.6019817265,-68.2983116679639,6.9078906609052e-05
13250.6019817265,-68.165641673633,6.91306220648367e-05
13251.6019817265,-68.0261255271705,6.9185325354583e-05
13252.6019817265,-67.8791153020454,6.92432036742504e-05
13253.6019817265,-67.7238715904964,6.93044656331455e-05
13254.6019817265,-67.5595458200039,6.93693447161479e-05
13255.6019817265,-67.3851581269698,6.94381034927465e-05
13256.6019817265,-67.1995693866787,6.9511038778731e-05
13257.6019817265,-67.0014454576415,6.95884880268236e-05
13258.6019817265,-66.7892109061159,6.96708373223172e-05
13259.6019817265,-66.5609882943101,6.97585315035492e-05
13260.6019817265,-66.3145173148636,6.98520871381086e-05
13261.6019817265,-66.0470452478566,6.99521094021093e-05
13262.6019817265,-65.7551757315881,7.00593143954557e-05
13263.6019817265,-65.4346554653658,7.01745591909755e-05
13264.6019817265,-65.0800659515573,7.02988831565129e-05
13265.6019817265,-64.6843653801775,7.04335661722399e-05
13266.6019817265,-64.2381854484616,7.05802130000156e-05
13267.6019817265,-63.7287105237697,7.07408796956764e-05
13268.6019817265,-63.1378097529598,7.0918270724378e-05
13269.6019817265,-62.4363194672322,7.11161966023567e-05
13270.6019817265,-61.5786285225736,7.13400914855257e-05
13271.6019817265,-60.4899400550409,7.15980077938283e-05
13272.3615901388,-59.4274644696672,7.18243683962369e-05
13272.9870279437,-58.3122965572491,7.20377114995969e-05
13273.4969966764,-57.1536915392869,7.22361118890121e-05
13273.9135191192,-55.9520051988638,7.24202116233655e-05
13274.2584301698,-54.6927303450594,7.25929567248373e-05
13274.6033412204,-53.0618042975998,7.27912572170494e-05
13274.8479981971,-51.5629479753031,7.29534038240162e-05
13275.0468655617,-50.0296504966949,7.31036466018761e-05
13275.2457329263,-48.0822722723651,7.32773148694637e-05
13275.3932273127,-46.2613169808327,7.34274330418354e-05
13275.540721699,-43.995604465183,7.36041107589188e-05
13275.6531915569,-41.8803069518043,7.37644443232324e-05
13275.7656614149,-39.3547009162424,7.3957473912571e-05
13275.8781312728,-36.3736812410507,7.41992294545472e-05
13275.9906011307,-32.9613524600846,7.45155157242016e-05
13276.1030709887,-29.2624452241412,7.4945274437523e-05
13276.1901556052,-26.3681308631365,7.5387512254884e-05
13276.2772402216,-23.6049113393821,7.59530637723533e-05
13276.3643248381,-21.0690642052469,7.66618809047471e-05
13276.4514094546,-18.7920998110079,7.75251746595295e-05
13276.5384940711,-16.7485605431973,7.85444087537257e-05
13276.6255786876,-14.8820577682839,7.97125875716539e-05
13276.7135740637,-13.11324123115,8.10309837667003e-05
13276.8015694398,-11.4138246047261,8.24706862557646e-05
13276.8895648159,-9.75425650256275,8.40121027591891e-05
13276.9775601919,-8.11789939171248,8.56346957965854e-05
13277.065555568,-6.49622752960808,8.73176118581196e-05
13277.1535509441,-4.88796765042424,8.90402888987391e-05
13277.2619848833,-2.93232019121934,9.11889396686226e-05
13277.3704188225,-1.02055602533261,9.33350856459118e-05
13277.4451836333,0.2626432107181,9.4798260546968e-05
13277.519948444,1.51186762692598,9.62389335066338e-05
13277.5947132547,2.72293637306374,9.76507187792525e-05
13277.6694780655,3.89210463055864,9.90284787808722e-05
13277.7442428762,5.01644792215951,0.000100368345865745
13277.819007687,6.09406967064709,0.000101667677237203
13277.9049398458,7.27374952037613,0.00010310906435444
13277.9908720046,8.39026943309679,0.000104494137511466
13278.0768041635,9.44451630686311,0.000105823554400975
13278.1627363223,10.4382871977726,0.000107099117317195
13278.2486684811,11.3740963576961,0.000108323505393974
13278.3346006399,12.2549556921834,0.000109500019335483
13278.4729175666,13.5656535463445,0.000111302455725641
13278.6112344932,14.7567808503524,0.000113006621223111
13278.7495514199,15.8423020593726,0.000114628598827983
13278.8878683466,16.8348169647095,0.000116182997781949
13279.0261852732,17.745170132633,0.000117682412482738
13279.1645021999,18.5824418904788,0.000119137347366647
13279.3631817175,19.6713472406461,0.000121165447302659
13279.4955501763,20.330566872255,0.000122485409736596
13279.5972683966,20.8040439823796,0.000123485826066099
13279.6989866168,21.2503101948454,0.000124475675654864
13279.8007048371,21.6706968274714,0.000125456201484847
13279.9024230573,22.0664216738731,0.000126428470083422
13279.9851181797,22.3707337611603,0.00012721344711225
13280.067813302,22.6600217364282,0.000127993955154822
13280.1505084243,22.9348080869689,0.00012877035006977
13280.2332035466,23.1956012661806,0.000129542956477973
13280.3158986689,23.4428978664507,0.000130312071067047
13280.4259469169,23.7518998865281,0.000131330639456863
13280.5359951648,24.0389902668437,0.000132344095807218
13280.6460434127,24.3052800442198,0.000133352981256246
13280.7560916606,24.5518670888315,0.000134357800420886
13280.8661399085,24.7798351683621,0.000135359026429816
13280.9761881565,24.9902512795883,0.000136357103127194
13281.1305084841,25.2577490757397,0.000137752190022058
13281.2848288117,25.4956008510838,0.00013914296503776
13281.4391491393,25.7065177369339,0.000140530400213578
13281.5934694669,25.8930915569104,0.000141915376443858
13281.7477897945,26.0577823728718,0.000143298685098456
13281.902110122,26.202908878033,0.000144681029284033
13282.1616718764,26.4088205355453,0.000147005593070096
13282.4212336308,26.5748514431584,0.000149331598294403
13282.6807953852,26.7091968385425,0.000151660907257348
13282.9403571395,26.8188947875739,0.000153994859883767
13283.1999188939,26.9099050073214,0.000156334340725765
13283.4594806483,26.9872088850563,0.000158679845457779
13283.7830302001,27.0705456214941,0.000161612243737522
13284.1065797519,27.145223350398,0.000164554005421637
13284.4301293037,27.2159686608099,0.000167504380881908
13284.7536788555,27.2862313365918,0.000170462259151007
13285.0772284073,27.3584322666085,0.000173426275805613
13285.4007779591,27.4341710337751,0.000176394895315449
13285.8680995327,27.5516948681039,0.000180687455290897
13286.3354211063,27.6796670894064,0.000184981087185272
13286.80274268,27.8177569944914,0.000189270676943086
13287.2700642536,27.9647989462452,0.000193551276024752
13287.7373858272,28.1191419268816,0.000197818155962706
13288.2047074008,28.2788662128832,0.000202066816667759
13289.0183497555,28.5639348043087,0.000209407980345093
13289.8319921101,28.8488446756379,0.000216660079822654
13290.6456344648,29.1244230845057,0.000223803999597498
13291.4592768194,29.3834658202346,0.000230822330997493
13292.2729191741,29.62056921659,0.000237699370000586
13293.0865615287,29.8318649470073,0.000244421376802142
13294.0865615287,30.0528984375526,0.000252454190992184
13295.0865615287,30.2302554130899,0.000260220604022321
13296.0865615287,30.3658375246394,0.000267712084549705
13297.0865615287,30.4640079053628,0.000274926723523032
13298.0865615287,30.530581678199,0.000281868379030898
13299.0865615287,30.5719551920021,0.000288545425133625
13300.0865615287,30.5945618780656,0.000294969422186152
13301.0865615287,30.6045373681146,0.000301153863362517
13302.0865615287,30.6073148669272,0.000307113000144513
13303.0865615287,30.6076670797004,0.000312861072656653
13304.0865615287,30.6095862602219,0.000318411598050513
13305.0865615287,30.6161643151331,0.000323777000340731
13306.0865615287,30.629602496836,0.000328968429278001
13307.0865615287,30.651340033203,0.000333995734352864
13308.0865615287,30.6822242833054,0.000338867538055416
13309.0865615287,30.722649617619,0.000343591360920705
13310.0865615287,30.7725735607397,0.000348173716796164
13311.0865615287,30.8318394711253,0.000352620332663869
13312.0865615287,30.900044030482,0.000356936245705643
13313.0865615287,30.9765520240847,0.000361125870815516
13314.0865615287,31.0605963842261,0.000365193137525447
13315.0865615287,31.1513319123391,0.000369141628122186
13316.0865615287,31.2479710673379,0.000372974689662025
13317.0865615287,31.3497212672773,0.000376695490238429
13318.0865615287,31.4557701947853,0.000380307032447533
13319.0865615287,31.5652993414497,0.000383812194317222
13320.0865615287,31.6775464512605,0.000387213798602115
13321.0865615287,31.7917967409223,0.000390514636851563
13322.0865615287,31.9073753800099,0.000393717475409134
13323.0865615287,32.0236483132373,0.000396825063858621
13324.0865615287,32.1400280192752,0.000399840143059347
13325.0865615287,32.2559782273419,0.000402765453614484
13326.0865615287,32.3710016205825,0.000405603736014669
13327.0865615287,32.4846469110146,0.000408357721300073
13328.0865615287,32.5965080689293,0.000411030132082554
13329.0865615287,32.7062247047519,0.000413623680078497
13330.0865615287,32.8134639880653,0.000416141056778818
13331.0865615287,32.9179303588763,0.000418584921264644
13332.0865615287,33.0193654497097,0.000420957903078033
13333.0865615287,33.1175436990807,0.00042326259640278
13334.0865615287,33.2122728678649,0.000425501552217104
13335.0865615287,33.3033787018431,0.000427677269657201
13336.0865615287,33.3907134309391,0.000429792188047032
13337.0865615287,33.4741548840887,0.000431848691909773
13338.0865615287,33.5536069372502,0.000433849107169684
13339.0865615287,33.6289865578099,0.000435795690669334
13340.0865615287,33.7002291252547,0.000437690626320607
13341.0865615287,33.7672897845766,0.000439536036078373
13342.0865615287,33.8301383140443,0.000441333967682934
13343.0865615287,33.8887557733015,0.000443086388420563
13344.0865615287,33.9431344109011,0.000444795191351091
13345.0865615287,33.9932787687874,0.000446462198179631
13346.0865615287,34.0392050692873,0.000448089159401331
13347.0865615287,34.0809381723836,0.000449677747626104
13348.0865615287,34.1185090859407,0.000451229565801871
13349.0865615287,34.1519561598309,0.000452746147172892
13350.0865615287,34.1813246684072,0.00045422895629968
13351.0865615287,34.2066654937458,0.000455679389010348
13352.0865615287,34.2280344799183,0.000457098773456031
13353.0865615287,34.2454912933402,0.000458488374788511
13354.0865615287,34.2590982064317,0.000459849393231781
13355.0865615287,34.2689205481851,0.000461182967489203
13356.0865615287,34.2750264018376,0.000462490181340824
13357.0865615287,34.2774858266155,0.000463772060653442
13358.0865615287,34.2763706927013,0.000465029576416456
13359.0865615287,34.2717538119471,0.000466263650465253
13360.0865615287,34.2637088919878,0.000467475153548854
13361.0865615287,34.2523102238365,0.000468664908234002
13362.0865615287,34.2376319502553,0.000469833693988856
13363.0865615287,34.2197486294213,0.000470982245934186
13364.0865615287,34.1987346789208,0.000472111257550188
