3.57E+01,-7.33E+01
3.62E+01,-7.25E+01
3.67E+01,-7.16E+01
3.72E+01,-7.07E+01
3.77E+01,-6.97E+01
3.82E+01,-6.87E+01
3.87E+01,-6.76E+01
3.92E+01,-6.65E+01
3.97E+01,-6.55E+01
4.02E+01,-6.44E+01
4.07E+01,-6.35E+01
4.12E+01,-6.25E+01
4.17E+01,-6.16E+01
4.22E+01,-6.07E+01
4.27E+01,-5.97E+01
4.32E+01,-5.88E+01
4.37E+01,-5.78E+01
4.42E+01,-5.65E+01
4.47E+01,-5.46E+01
4.52E+01,-5.10E+01
4.57E+01,-3.72E+01
4.62E+01,3.03E+01
4.67E+01,1.06E+01
4.72E+01,-1.51E+01
4.77E+01,-3.80E+01
4.82E+01,-6.64E+01
4.87E+01,-7.49E+01
4.92E+01,-7.46E+01
4.97E+01,-7.40E+01
5.03E+01,-7.33E+01
5.08E+01,-7.25E+01
5.13E+01,-7.16E+01
5.18E+01,-7.07E+01
5.23E+01,-6.97E+01
5.28E+01,-6.86E+01
5.33E+01,-6.76E+01
5.38E+01,-6.65E+01
5.43E+01,-6.55E+01
5.48E+01,-6.45E+01
5.53E+01,-6.35E+01
5.58E+01,-6.25E+01
5.63E+01,-6.16E+01
5.68E+01,-6.07E+01
5.73E+01,-5.98E+01
5.78E+01,-5.89E+01
5.83E+01,-5.78E+01
5.88E+01,-5.66E+01
5.93E+01,-5.49E+01
5.98E+01,-5.15E+01
6.03E+01,-4.02E+01
6.08E+01,2.83E+01
6.13E+01,1.35E+01
6.18E+01,-1.25E+01
6.23E+01,-3.55E+01
6.28E+01,-6.34E+01
6.33E+01,-7.48E+01
6.38E+01,-7.46E+01
6.43E+01,-7.40E+01
6.48E+01,-7.34E+01
6.53E+01,-7.26E+01
6.58E+01,-7.17E+01
6.63E+01,-7.08E+01
6.68E+01,-6.98E+01
6.73E+01,-6.88E+01
6.78E+01,-6.77E+01
6.83E+01,-6.66E+01
6.88E+01,-6.56E+01
6.93E+01,-6.46E+01
6.98E+01,-6.36E+01
7.04E+01,-6.26E+01
7.09E+01,-6.17E+01
7.14E+01,-6.07E+01
7.19E+01,-5.98E+01
7.24E+01,-5.89E+01
7.29E+01,-5.78E+01
7.34E+01,-5.66E+01
7.39E+01,-5.48E+01
7.44E+01,-5.14E+01
7.49E+01,-3.92E+01
7.54E+01,2.95E+01
7.59E+01,1.24E+01
7.64E+01,-1.35E+01
7.69E+01,-3.64E+01
7.74E+01,-6.45E+01
7.79E+01,-7.49E+01
7.84E+01,-7.46E+01
7.89E+01,-7.40E+01
7.94E+01,-7.33E+01
7.99E+01,-7.26E+01
8.04E+01,-7.17E+01
8.09E+01,-7.08E+01
8.14E+01,-6.98E+01
8.19E+01,-6.87E+01
8.24E+01,-6.77E+01
8.29E+01,-6.66E+01
8.34E+01,-6.55E+01
8.39E+01,-6.45E+01
8.44E+01,-6.35E+01
8.49E+01,-6.26E+01
8.54E+01,-6.16E+01
8.59E+01,-6.07E+01
8.64E+01,-5.98E+01
8.69E+01,-5.89E+01
8.74E+01,-5.79E+01
8.79E+01,-5.66E+01
8.84E+01,-5.49E+01
8.89E+01,-5.17E+01
8.94E+01,-4.11E+01
8.99E+01,2.68E+01
9.05E+01,1.45E+01
9.10E+01,-1.16E+01
9.15E+01,-3.46E+01
9.20E+01,-6.23E+01
9.25E+01,-7.48E+01
9.30E+01,-7.46E+01
9.35E+01,-7.41E+01
9.40E+01,-7.34E+01
9.45E+01,-7.26E+01
9.50E+01,-7.18E+01
9.55E+01,-7.08E+01
9.60E+01,-6.98E+01
9.65E+01,-6.88E+01
9.70E+01,-6.77E+01
9.75E+01,-6.67E+01
9.80E+01,-6.56E+01
9.85E+01,-6.46E+01
9.90E+01,-6.36E+01
9.95E+01,-6.26E+01
1.00E+02,-6.17E+01
